num,x,y,spp,dbh01,dbh04,hgt,crd,kabudachi,death
538,29.89325028,-12.95542044,bp,0.86,0.88,1.7,60.15714700035511,175.60345814428203,1
539,29.81535435,-13.11375866,bp,1.25,1.34,2.3,61.765206959278125,123.7077320047195,1
540,27.57388676,-13.02915989,bp,1.51,1.73,3.3,49.51309290615019,133.43787696481314,1
541,27.40438839,-13.09377894,bp,6.557183655,6.716338598,5.9,46.09363387450154,151.63365668399078,1
542,27.29646972,-13.07330742,bp,1.84,0.0,2.5,45.2867219014063,209.33743108659883,0
543,27.25871825,-13.12955896,bp,1.02,0.0,2.1,43.80952565452188,233.3525158486308,0
544,27.20045019,-13.14387097,bp,0.84,0.95,2.6,42.98513019753836,223.97772802031042,1
545,27.34061808,-13.25037683,bp,0.65,1.18,2.1,44.772162565389046,242.354574824168,1
546,27.09459195,-13.33756545,bp,15.27887454,0.0,4.3,42.91055924765105,155.90593938748805,0
547,27.38500871,-13.38017673,bp,7.034648485,7.034648485,7.1,45.66060374131556,188.3227259537204,1
548,27.44999175,-13.50402526,bp,3.278591828,3.596901714,4.0,46.29558172383084,184.62210999105503,1
549,27.22174505,-13.61588168,bp,3.724225668,3.724225668,4.2,44.876931283957305,188.48780625180703,1
550,26.9780421,-13.63579597,bp,4.074366543,4.233521486,4.2,41.62233066909781,245.12435262551372,1
551,27.2450178,-13.51330743,bp,1.06,1.1,2.0,45.036042902091545,249.06873333052744,1
552,26.9591837,-13.56756364,bp,6.143380803,6.589014644,6.6,41.87312179537036,240.83352473500312,1
553,26.87569817,-13.36974797,bp,0.99,1.14,3.4,41.514867417155806,234.03967472316373,1
554,26.83186545,-13.47917122,bp,2.8,3.183098862,4.2,41.389908441350315,250.21980659694796,1
555,26.88020662,-13.46639894,bp,3.6,3.851549623,2.2,41.64599080912164,260.080163384271,1
556,27.35465224,-13.45937569,bp,1.05,0.0,1.0,45.53565125046668,271.0110915767548,0
